"Saison";"Passage...Année";"Résultat...Code.paramètre";"Lieu.de.surveillance...Libellé";"Mean";"Med";"Qone";"Qthree"
"Summer";2010;"NH4";"Cabourg";0.202142857142857;0.03;0.005;0.16
"Summer";2010;"NH4";"Digue de Querqueville";0.278333333333333;0.33;0.1675;0.415
"Summer";2010;"NH4";"Donville";0.005;0.005;0.005;0.005
"Summer";2010;"NH4";"Géfosse";0.390714285714286;0.25;0.115;0.71
"Summer";2010;"NH4";"StCast_Hebihens";0.03;0.01;0.005;0.045
"Summer";2010;"NO3+NO2";"Antifer";5.52716666666667;5.28;1.37;7.6825
"Summer";2010;"NO3+NO2";"At so";0.3275;0.32;0.26;0.3875
"Summer";2010;"NO3+NO2";"Cabourg";1.80285714285714;0.07;0.035;2.955
"Summer";2010;"NO3+NO2";"Digue de Querqueville";1.92333333333333;2.15;1.14;2.82
"Summer";2010;"NO3+NO2";"Donville";0.146666666666667;0.11;0.09;0.185
"Summer";2010;"NO3+NO2";"Géfosse";1.59042857142857;0.4;0.235;2.405
"Summer";2010;"NO3+NO2";"StCast_Hebihens";0.226666666666667;0.17;0.165;0.26
"Summer";2010;"OXYGENE";"Antifer";8.30636363636364;8.13;7.75;8.57
"Summer";2010;"OXYGENE";"At so";8.14;8.175;7.86;8.475
"Summer";2010;"OXYGENE";"Cabourg";8.74833333333333;8.775;7.195;10.0425
"Summer";2010;"OXYGENE";"Digue de Querqueville";8.90333333333333;9.1;8.55;9.355
"Summer";2010;"OXYGENE";"Donville";7.83833333333333;7.77;7.365;8.16
"Summer";2010;"OXYGENE";"Géfosse";7.87428571428571;7.49;7.3;8.555
"Summer";2010;"OXYGENE";"StCast_Hebihens";8.10285714285714;8.03;7.87;8.26
"Summer";2010;"PO4";"Antifer";0.211666666666667;0.13;0.0875;0.3375
"Summer";2010;"PO4";"At so";0.175;0.175;0.14;0.21
"Summer";2010;"PO4";"Cabourg";0.188571428571429;0.12;0.105;0.245
"Summer";2010;"PO4";"Digue de Querqueville";0.116666666666667;0.15;0.1;0.15
"Summer";2010;"PO4";"Donville";0.116666666666667;0.13;0.1;0.14
"Summer";2010;"PO4";"Géfosse";0.16;0.11;0.105;0.205
"Summer";2010;"PO4";"StCast_Hebihens";0.0866666666666667;0.09;0.06;0.115
"Summer";2010;"SALI";"Antifer";33.6709090909091;34.01;33.335;34.21
"Summer";2010;"SALI";"At so";34.3166666666667;34.4;34.325;34.475
"Summer";2010;"SALI";"Cabourg";32.7908333333333;32.85;32.4975;33.11
"Summer";2010;"SALI";"Digue de Querqueville";34.4333333333333;34.42;34.34;34.52
"Summer";2010;"SALI";"Donville";35.0633333333333;35.03;34.8675;35.2075
"Summer";2010;"SALI";"Géfosse";34.0614285714286;34.2;33.84;34.22
"Summer";2010;"SALI";"StCast_Hebihens";35.0142857142857;35;35;35.05
"Summer";2010;"SIOH";"Antifer";4.15333333333333;4.12;2.54;5.43
"Summer";2010;"SIOH";"At so";1.0475;1.2;0.875;1.3725
"Summer";2010;"SIOH";"Cabourg";4.25285714285714;1.19;0.81;7.265
"Summer";2010;"SIOH";"Digue de Querqueville";3.07333333333333;2.79;2.33;3.675
"Summer";2010;"SIOH";"Donville";2.94;1.91;1.885;3.48
"Summer";2010;"SIOH";"Géfosse";7.28285714285714;6.94;4.64;9.865
"Summer";2010;"SIOH";"StCast_Hebihens";2.53333333333333;3.1;2.15;3.2
"Summer";2010;"TEMP";"Antifer";18.2945454545455;18.83;18.135;19.065
"Summer";2010;"TEMP";"At so";18.4833333333333;19.55;17.475;19.825
"Summer";2010;"TEMP";"Cabourg";18.9883333333333;19.32;18.8975;20.325
"Summer";2010;"TEMP";"Digue de Querqueville";15.7633333333333;16.22;14.65;17.105
"Summer";2010;"TEMP";"Donville";18.0983333333333;18.87;17.9325;19.2675
"Summer";2010;"TEMP";"Géfosse";17.3942857142857;17.68;16.735;18.885
"Summer";2010;"TEMP";"StCast_Hebihens";16.7428571428571;17.8;15.9;18.15
"Summer";2010;"TURB";"Antifer";2.22545454545455;1.63;1.495;2.24
"Summer";2010;"TURB";"At so";2.18066666666667;1.905;1.02;3.285
"Summer";2010;"TURB";"Cabourg";2.485;2.295;1.9175;3.025
"Summer";2010;"TURB";"Digue de Querqueville";0.956666666666667;0.94;0.885;1.02
"Summer";2010;"TURB";"Donville";0.921666666666667;0.91;0.7325;1.2375
"Summer";2010;"TURB";"Géfosse";1.55;1.59;0.835;1.67
"Summer";2010;"TURB";"StCast_Hebihens";0.614285714285714;0.6;0.55;0.7
"Summer";2011;"NH4";"Antifer";0.8544;0.579;0.443;0.913
"Summer";2011;"NH4";"At so";2.6825;2.025;0.66;4.0475
"Summer";2011;"NH4";"Cabourg";0.691;0.1;0.1;0.2095
"Summer";2011;"NH4";"Digue de Querqueville";0.702;0.688;0.569;0.828
"Summer";2011;"NH4";"Donville";0.23;0.1;0.1;0.295
"Summer";2011;"NH4";"Géfosse";0.319142857142857;0.23;0.1295;0.2725
"Summer";2011;"NH4";"StCast_Hebihens";0.18;0.13;0.125;0.21
"Summer";2011;"NO3+NO2";"Antifer";6.466;6.61;3.77;8.42
"Summer";2011;"NO3+NO2";"At so";2.4875;1.97;0.81;3.6475
"Summer";2011;"NO3+NO2";"Cabourg";3.208;1.34;0.18;3.05
"Summer";2011;"NO3+NO2";"Digue de Querqueville";2.83333333333333;2.91;2.515;3.19
"Summer";2011;"NO3+NO2";"Donville";0.15;0.12;0.11;0.175
"Summer";2011;"NO3+NO2";"Géfosse";1.34142857142857;0.33;0.225;1.825
"Summer";2011;"NO3+NO2";"StCast_Hebihens";1;1;1;1
"Summer";2011;"OXYGENE";"Antifer";8.1;7.9;7.575;8.35
"Summer";2011;"OXYGENE";"At so";8.11333333333333;8.21;7.885;8.39
"Summer";2011;"OXYGENE";"Cabourg";8.56363636363636;8.5;7.85;8.95
"Summer";2011;"OXYGENE";"Digue de Querqueville";7.8;7.9;7.6;8.05
"Summer";2011;"OXYGENE";"Donville";7.6;7.6;7.4;7.8
"Summer";2011;"OXYGENE";"Géfosse";8.05714285714286;7.8;7.75;8.25
"Summer";2011;"OXYGENE";"StCast_Hebihens";7.89142857142857;7.94;7.85;7.985
"Summer";2011;"PO4";"Antifer";0.188;0.16;0.15;0.26
"Summer";2011;"PO4";"At so";0.1975;0.2;0.155;0.2425
"Summer";2011;"PO4";"Cabourg";0.132;0.14;0.11;0.14
"Summer";2011;"PO4";"Digue de Querqueville";0.21;0.21;0.165;0.255
"Summer";2011;"PO4";"Donville";0.116666666666667;0.11;0.09;0.14
"Summer";2011;"PO4";"Géfosse";0.121428571428571;0.09;0.075;0.135
"Summer";2011;"PO4";"StCast_Hebihens";0.103333333333333;0.1;0.1;0.105
"Summer";2011;"SALI";"Antifer";33.025;32.8;32.475;33.55
"Summer";2011;"SALI";"At so";34.275;34.35;34.175;34.45
"Summer";2011;"SALI";"Cabourg";32.7583333333333;32.8;32.4;32.975
"Summer";2011;"SALI";"Digue de Querqueville";34.9;34.8;34.8;34.95
"Summer";2011;"SALI";"Donville";35.3333333333333;35.3;35.25;35.4
"Summer";2011;"SALI";"Géfosse";33.6625;33.7;33.6;33.725
"Summer";2011;"SALI";"StCast_Hebihens";34.9857142857143;35;34.95;35
"Summer";2011;"SIOH";"Antifer";3.2334;4.73;0.947;4.88
"Summer";2011;"SIOH";"At so";4.9125;4.59;3.1075;6.395
"Summer";2011;"SIOH";"Cabourg";1.81666666666667;1.37;0.64;3.09
"Summer";2011;"SIOH";"Digue de Querqueville";4.76;4.44;4.13;5.23
"Summer";2011;"SIOH";"Donville";4.05333333333333;4.27;3.605;4.61
"Summer";2011;"SIOH";"Géfosse";4.06428571428571;3.58;2.685;4.625
"Summer";2011;"SIOH";"StCast_Hebihens";2.36666666666667;2.6;2.15;2.7
"Summer";2011;"TEMP";"Antifer";17.5375;17.95;17.125;18.25
"Summer";2011;"TEMP";"At so";17.7666666666667;18.2;17.2;18.55
"Summer";2011;"TEMP";"Cabourg";18.2166666666667;18.4;17.575;18.775
"Summer";2011;"TEMP";"Digue de Querqueville";16.0333333333333;16.4;15.15;17.1
"Summer";2011;"TEMP";"Donville";17.8333333333333;17;17;18.25
"Summer";2011;"TEMP";"Géfosse";17.24;17.3;16.44;18.1
"Summer";2011;"TEMP";"StCast_Hebihens";16.8657142857143;16.91;16.01;17.65
"Summer";2011;"TURB";"Antifer";2.22571428571429;2.3;1.55;2.95
"Summer";2011;"TURB";"At so";4.4475;4.28;3.9825;4.745
"Summer";2011;"TURB";"Cabourg";2.4375;2.35;1.925;2.7625
"Summer";2011;"TURB";"Digue de Querqueville";1.11;1.1;0.865;1.35
"Summer";2011;"TURB";"Donville";2.01333333333333;1.24;1.02;2.62
"Summer";2011;"TURB";"Géfosse";1.12142857142857;1.2;0.725;1.5
"Summer";2011;"TURB";"StCast_Hebihens";0.585714285714286;0.5;0.45;0.65
"Summer";2012;"NH4";"Antifer";0.755333333333333;0.436;0.276;0.8345
"Summer";2012;"NH4";"At so";0.665;0.615;0.525;0.755
"Summer";2012;"NH4";"Cabourg";1.28228571428571;1.0485;0.2445;1.79375
"Summer";2012;"NH4";"Digue de Querqueville";0.242;0.27;0.215;0.283
"Summer";2012;"NH4";"Donville";0.1;0.1;0.1;0.1
"Summer";2012;"NH4";"Géfosse";0.463666666666667;0.515;0.2565;0.6925
"Summer";2012;"NH4";"StCast_Hebihens";0.1;0.1;0.1;0.1
"Summer";2012;"NO3+NO2";"Antifer";18.4433333333333;20.05;15.15;22.025
"Summer";2012;"NO3+NO2";"At so";1.5675;1.345;0.8975;2.015
"Summer";2012;"NO3+NO2";"Cabourg";2.7905;0.939;0.34025;3.14875
"Summer";2012;"NO3+NO2";"Digue de Querqueville";0.836333333333333;0.864;0.772;0.9145
"Summer";2012;"NO3+NO2";"Donville";0.1475;0.1475;0.13375;0.16125
"Summer";2012;"NO3+NO2";"Géfosse";1.857;1.24;0.7125;2.3375
"Summer";2012;"NO3+NO2";"StCast_Hebihens";1;1;1;1
"Summer";2012;"OXYGENE";"Antifer";9.60166666666667;9.305;9.075;9.6775
"Summer";2012;"OXYGENE";"At so";8.885;8.79;8.555;9.12
"Summer";2012;"OXYGENE";"Cabourg";8.52222222222222;8.2;7.6;9
"Summer";2012;"OXYGENE";"Digue de Querqueville";8.6;8.6;8.3;8.9
"Summer";2012;"OXYGENE";"Donville";7.86666666666667;7.8;7.65;8.05
"Summer";2012;"OXYGENE";"Géfosse";8.13333333333333;8.25;7.975;8.6
"Summer";2012;"OXYGENE";"StCast_Hebihens";7.99428571428571;8.08;7.83;8.15
"Summer";2012;"PO4";"Antifer";0.148666666666667;0.1235;0.1125;0.133
"Summer";2012;"PO4";"At so";0.1175;0.115;0.095;0.1375
"Summer";2012;"PO4";"Cabourg";0.189285714285714;0.118;0.09725;0.1735
"Summer";2012;"PO4";"Digue de Querqueville";0.148;0.154;0.132;0.167
"Summer";2012;"PO4";"Donville";0.127;0.127;0.1055;0.1485
"Summer";2012;"PO4";"Géfosse";0.0891666666666667;0.0625;0.05125;0.0775
"Summer";2012;"PO4";"StCast_Hebihens";0.116666666666667;0.11;0.105;0.125
"Summer";2012;"SALI";"Antifer";30.55;30.2;30.025;31.275
"Summer";2012;"SALI";"At so";33.85;33.75;33.5;34.1
"Summer";2012;"SALI";"Cabourg";32.9545454545455;33.1;32.65;33.25
"Summer";2012;"SALI";"Digue de Querqueville";34.8;34.8;34.75;34.85
"Summer";2012;"SALI";"Donville";34.9;34.9;34.8;35
"Summer";2012;"SALI";"Géfosse";34.1333333333333;34.1;34.025;34.325
"Summer";2012;"SALI";"StCast_Hebihens";34.96;35;34.805;35.105
"Summer";2012;"SIOH";"Antifer";0.529833333333333;0.384;0.32875;0.6515
"Summer";2012;"SIOH";"At so";1.8875;1.355;0.625;2.6175
"Summer";2012;"SIOH";"Cabourg";2.97842857142857;0.7965;0.32;3.23
"Summer";2012;"SIOH";"Digue de Querqueville";3.81;3.61;3.395;4.125
"Summer";2012;"SIOH";"Donville";4.185;4.185;3.9775;4.3925
"Summer";2012;"SIOH";"Géfosse";3.65733333333333;1.975;1.605;2.78
"Summer";2012;"SIOH";"StCast_Hebihens";8.1;3.1;3.1;10.6
"Summer";2012;"TEMP";"Antifer";16.755;17;15.275;17.75
"Summer";2012;"TEMP";"At so";16.225;16.15;15.025;17.35
"Summer";2012;"TEMP";"Cabourg";18.1090909090909;18.4;17.3;18.8
"Summer";2012;"TEMP";"Digue de Querqueville";15.8666666666667;15.6;15.05;16.55
"Summer";2012;"TEMP";"Donville";18;17.7;17.7;18.15
"Summer";2012;"TEMP";"Géfosse";16.2833333333333;15.95;15.3;17.35
"Summer";2012;"TEMP";"StCast_Hebihens";16.7257142857143;17.08;15.705;17.9
"Summer";2012;"TURB";"Antifer";2.05;2;1.725;2.275
"Summer";2012;"TURB";"At so";2.63925;2.08;0.96675;3.7525
"Summer";2012;"TURB";"Cabourg";2.16444444444444;2.3;1.7;2.5
"Summer";2012;"TURB";"Digue de Querqueville";0.876666666666667;0.82;0.815;0.91
"Summer";2012;"TURB";"Donville";1.15333333333333;1.4;1.03;1.4
"Summer";2012;"TURB";"Géfosse";1.34166666666667;1.3;1.125;1.5875
"Summer";2012;"TURB";"StCast_Hebihens";0.971428571428571;0.8;0.6;0.95
"Summer";2013;"NH4";"Antifer";0.435;0.438;0.319;0.51125
"Summer";2013;"NH4";"At so";0.6825;0.605;0.5525;0.735
"Summer";2013;"NH4";"Cabourg";0.658666666666667;0.486;0.18025;0.7325
"Summer";2013;"NH4";"Digue de Querqueville";0.372333333333333;0.362;0.3115;0.428
"Summer";2013;"NH4";"Donville";0.1;0.1;0.1;0.1
"Summer";2013;"NH4";"Géfosse";0.4775;0.5675;0.40675;0.627
"Summer";2013;"NH4";"StCast_Hebihens";0.06;0.05;0.05;0.065
"Summer";2013;"NO3+NO2";"Antifer";15.0183333333333;13.005;9.8275;17.15
"Summer";2013;"NO3+NO2";"At so";3.1275;3.365;1.2;5.2925
"Summer";2013;"NO3+NO2";"Cabourg";19.5316666666667;15.305;6.965;30.575
"Summer";2013;"NO3+NO2";"Digue de Querqueville";3.74;2.68;2.335;4.615
"Summer";2013;"NO3+NO2";"Donville";0.203333333333333;0.1;0.07;0.285
"Summer";2013;"NO3+NO2";"Géfosse";7.03166666666667;5.855;4.7275;8.1975
"Summer";2013;"NO3+NO2";"StCast_Hebihens";0.5;0.5;0.5;0.5
"Summer";2013;"OXYGENE";"Antifer";9.48333333333333;8.75;8.475;9.4
"Summer";2013;"OXYGENE";"At so";9.405;8.88;8.6125;9.6725
"Summer";2013;"OXYGENE";"Cabourg";9.89;9.15;7.925;11
"Summer";2013;"OXYGENE";"Digue de Querqueville";8.82666666666667;8.78;8.39;9.24
"Summer";2013;"OXYGENE";"Donville";8.13333333333333;8.2;8;8.3
"Summer";2013;"OXYGENE";"Géfosse";8.38666666666667;8.4;8.19;8.625
"Summer";2013;"OXYGENE";"StCast_Hebihens";7.89428571428571;8.01;7.44;8.28
"Summer";2013;"PO4";"Antifer";0.140166666666667;0.126;0.089;0.1615
"Summer";2013;"PO4";"At so";0.1075;0.11;0.105;0.1125
"Summer";2013;"PO4";"Cabourg";0.1455;0.1515;0.1175;0.16825
"Summer";2013;"PO4";"Digue de Querqueville";0.135333333333333;0.14;0.118;0.155
"Summer";2013;"PO4";"Donville";0.059;0.05;0.0485;0.065
"Summer";2013;"PO4";"Géfosse";0.0936666666666667;0.076;0.07075;0.11725
"Summer";2013;"PO4";"StCast_Hebihens";0.19;0.1;0.075;0.26
"Summer";2013;"SALI";"Antifer";32.8666666666667;33.3;31.775;33.85
"Summer";2013;"SALI";"At so";33.3;33.5;33.225;33.575
"Summer";2013;"SALI";"Cabourg";30.8090909090909;31.7;30.25;32.1
"Summer";2013;"SALI";"Digue de Querqueville";34.5933333333333;34.6;34.29;34.9
"Summer";2013;"SALI";"Donville";34.6666666666667;34.8;34.5;34.9
"Summer";2013;"SALI";"Géfosse";33.25;33.2;33.2;33.275
"Summer";2013;"SALI";"StCast_Hebihens";34.6542857142857;34.67;34.405;34.945
"Summer";2013;"SIOH";"Antifer";2.17483333333333;1.415;0.8225;2.435
"Summer";2013;"SIOH";"At so";0.98;0.935;0.2575;1.6575
"Summer";2013;"SIOH";"Cabourg";4.77666666666667;5.07;4.785;5.73
"Summer";2013;"SIOH";"Digue de Querqueville";3.65333333333333;3.5;3.325;3.905
"Summer";2013;"SIOH";"Donville";2.83333333333333;3.72;2.36;3.75
"Summer";2013;"SIOH";"Géfosse";3.665;3.025;2.6525;5.025
"Summer";2013;"SIOH";"StCast_Hebihens";2.2;2.6;1.8;2.8
"Summer";2013;"TEMP";"Antifer";16.2916666666667;15.835;14.3525;18.6075
"Summer";2013;"TEMP";"At so";16;15.8;12.65;19.15
"Summer";2013;"TEMP";"Cabourg";18.108;18.655;18.1;19.4075
"Summer";2013;"TEMP";"Digue de Querqueville";15.08;14.46;13.71;16.14
"Summer";2013;"TEMP";"Donville";18.03;19;17.535;19.01
"Summer";2013;"TEMP";"Géfosse";16.7816666666667;17.755;15.225;18.215
"Summer";2013;"TEMP";"StCast_Hebihens";16.2414285714286;16.64;14.305;18.04
"Summer";2013;"TURB";"Antifer";2.33333333333333;2.1;1.85;2.575
"Summer";2013;"TURB";"At so";5.6225;5.175;3.85;6.9475
"Summer";2013;"TURB";"Cabourg";4.4125;3.65;3.2;5.15
"Summer";2013;"TURB";"Digue de Querqueville";1.19666666666667;1.03;0.995;1.315
"Summer";2013;"TURB";"Donville";0.933333333333333;0.91;0.85;1.005
"Summer";2013;"TURB";"Géfosse";2.23;2.55;1.6;2.6
"Summer";2013;"TURB";"StCast_Hebihens";0.728571428571429;0.7;0.5;0.95
"Summer";2014;"NH4";"Antifer";0.711833333333333;0.5645;0.16675;1.14975
"Summer";2014;"NH4";"At so";1.57;1.075;0.7125;1.9325
"Summer";2014;"NH4";"Cabourg";0.701833333333333;0.4175;0.25625;0.54275
"Summer";2014;"NH4";"Digue de Querqueville";0.617;0.317;0.2505;0.8335
"Summer";2014;"NH4";"Donville";0.113333333333333;0.1;0.075;0.145
"Summer";2014;"NH4";"Géfosse";0.271833333333333;0.1855;0.10425;0.236
"Summer";2014;"NH4";"StCast_Hebihens";0.0933333333333333;0.08;0.065;0.115
"Summer";2014;"NO3+NO2";"Antifer";11.885;11.45;6.8775;12.775
"Summer";2014;"NO3+NO2";"At so";1.9675;1.62;0.15;3.4375
"Summer";2014;"NO3+NO2";"Cabourg";7.53166666666667;4.72;4.26;7.13
"Summer";2014;"NO3+NO2";"Digue de Querqueville";2.14333333333333;1.91;1.78;2.39
"Summer";2014;"NO3+NO2";"Donville";0.69;0.6;0.335;1
"Summer";2014;"NO3+NO2";"Géfosse";1.62633333333333;0.85;0.5175;2.0825
"Summer";2014;"NO3+NO2";"StCast_Hebihens";0.5;0.5;0.5;0.5
"Summer";2014;"OXYGENE";"Antifer";8.71666666666667;8.5;8.075;9.225
"Summer";2014;"OXYGENE";"At so";8.305;8.195;7.91;8.59
"Summer";2014;"OXYGENE";"Cabourg";8.91;8.35;7.6;10.6
"Summer";2014;"OXYGENE";"Digue de Querqueville";8.3;8.5;8;8.7
"Summer";2014;"OXYGENE";"Donville";7.93333333333333;8;7.8;8.1
"Summer";2014;"OXYGENE";"Géfosse";8.4;8.6;7.9;8.7
"Summer";2014;"OXYGENE";"StCast_Hebihens";8.11714285714286;8.14;7.54;8.485
"Summer";2014;"PO4";"Antifer";0.245333333333333;0.176;0.085;0.303
"Summer";2014;"PO4";"At so";0.175;0.175;0.1675;0.1825
"Summer";2014;"PO4";"Cabourg";0.186666666666667;0.165;0.138;0.2175
"Summer";2014;"PO4";"Digue de Querqueville";0.219;0.257;0.1885;0.2685
"Summer";2014;"PO4";"Donville";0.0666666666666667;0.06;0.06;0.07
"Summer";2014;"PO4";"Géfosse";0.118666666666667;0.1135;0.087;0.14225
"Summer";2014;"PO4";"StCast_Hebihens";0.0566666666666667;0.05;0.05;0.06
"Summer";2014;"SALI";"Antifer";32.5166666666667;32.7;32.55;33.6
"Summer";2014;"SALI";"At so";33.875;33.8;33.6;34.075
"Summer";2014;"SALI";"Cabourg";31.59;31.95;31.2;32.275
"Summer";2014;"SALI";"Digue de Querqueville";34.5;34.7;34.35;34.75
"Summer";2014;"SALI";"Donville";34.7;34.7;34.5;34.9
"Summer";2014;"SALI";"Géfosse";33.5333333333333;33.6;33.45;33.75
"Summer";2014;"SALI";"StCast_Hebihens";34.8585714285714;34.86;34.76;34.985
"Summer";2014;"SIOH";"Antifer";7.118;5.6;2.56;8.61
"Summer";2014;"SIOH";"At so";3.6775;4.33;2.915;5.0925
"Summer";2014;"SIOH";"Cabourg";5.83333333333333;2.53;0.985;10.4275
"Summer";2014;"SIOH";"Digue de Querqueville";3.79666666666667;4.2;2.79;5.005
"Summer";2014;"SIOH";"Donville";3.29333333333333;3.22;2.95;3.6
"Summer";2014;"SIOH";"Géfosse";3.425;2.4;1.55;3.6625
"Summer";2014;"SIOH";"StCast_Hebihens";2.03333333333333;2.3;1.65;2.55
"Summer";2014;"TEMP";"Antifer";18.0666666666667;17.85;16.85;19.525
"Summer";2014;"TEMP";"At so";17.775;17.95;17.425;18.3
"Summer";2014;"TEMP";"Cabourg";19.21;18.95;18.375;20.875
"Summer";2014;"TEMP";"Digue de Querqueville";17.1666666666667;17.9;16.5;18.2
"Summer";2014;"TEMP";"Donville";17.9666666666667;17.8;17.45;18.4
"Summer";2014;"TEMP";"Géfosse";17.6833333333333;18;16.7;19
"Summer";2014;"TEMP";"StCast_Hebihens";17.9157142857143;18.42;17.645;18.92
"Summer";2014;"TURB";"Antifer";2.3;2;1.4;2.75
"Summer";2014;"TURB";"At so";3.52;3.28;1.895;4.905
"Summer";2014;"TURB";"Cabourg";2.94;2.8;2.375;3.275
"Summer";2014;"TURB";"Digue de Querqueville";1.66666666666667;1.7;1.55;1.8
"Summer";2014;"TURB";"Donville";0.803333333333333;0.85;0.77;0.86
"Summer";2014;"TURB";"Géfosse";1.9;1.75;1.425;2.375
"Summer";2014;"TURB";"StCast_Hebihens";1.27142857142857;1.1;1;1.55
"Summer";2015;"NH4";"Antifer";0.686666666666667;0.5615;0.52475;0.809
"Summer";2015;"NH4";"At so";0.5775;0.545;0.41;0.7125
"Summer";2015;"NH4";"Cabourg";0.504;0.452;0.249;0.54475
"Summer";2015;"NH4";"Digue de Querqueville";0.462666666666667;0.258;0.207;0.616
"Summer";2015;"NH4";"Donville";0.1;0.1;0.1;0.1
"Summer";2015;"NH4";"Géfosse";0.371;0.3375;0.15325;0.54725
"Summer";2015;"NH4";"StCast_Hebihens";0.0766666666666667;0.07;0.06;0.09
"Summer";2015;"NO3+NO2";"Antifer";15.6333333333333;13.9;8.3675;16.2
"Summer";2015;"NO3+NO2";"At so";4.49;3.47;2.475;5.485
"Summer";2015;"NO3+NO2";"Cabourg";10.8566666666667;9.59;7.9075;14.0775
"Summer";2015;"NO3+NO2";"Digue de Querqueville";1.584;1.3;1.076;1.95
"Summer";2015;"NO3+NO2";"Donville";0.266666666666667;0.1;0.1;0.35
"Summer";2015;"NO3+NO2";"Géfosse";2.76166666666667;1.635;0.93;3.12
"Summer";2015;"NO3+NO2";"StCast_Hebihens";0.5;0.5;0.5;0.5
"Summer";2015;"OXYGENE";"Antifer";8.62166666666667;8.35;7.925;9.225
"Summer";2015;"OXYGENE";"At so";8.98666666666667;9.42;8.73;9.46
"Summer";2015;"OXYGENE";"Cabourg";8.10909090909091;7.8;7.55;8.5
"Summer";2015;"OXYGENE";"Digue de Querqueville";8.23333333333333;8.3;7.75;8.75
"Summer";2015;"OXYGENE";"Donville";7.8;7.7;7.65;7.9
"Summer";2015;"OXYGENE";"Géfosse";7.99142857142857;7.9;7.72;8.25
"Summer";2015;"OXYGENE";"StCast_Hebihens";8.015;8.06;7.895;8.18
"Summer";2015;"PO4";"Antifer";0.221166666666667;0.18;0.125;0.2245
"Summer";2015;"PO4";"At so";0.19;0.19;0.1375;0.2425
"Summer";2015;"PO4";"Cabourg";0.144666666666667;0.103;0.07575;0.119
"Summer";2015;"PO4";"Digue de Querqueville";0.212666666666667;0.25;0.18;0.264
"Summer";2015;"PO4";"Donville";0.0566666666666667;0.04;0.04;0.065
"Summer";2015;"PO4";"Géfosse";0.078;0.071;0.04825;0.093
"Summer";2015;"PO4";"StCast_Hebihens";0.08;0.08;0.07;0.09
"Summer";2015;"SALI";"Antifer";31.9766666666667;32.5;31.675;33.145
"Summer";2015;"SALI";"At so";33.575;33.65;33.525;33.7
"Summer";2015;"SALI";"Cabourg";32.5818181818182;32.3;32.2;32.7
"Summer";2015;"SALI";"Digue de Querqueville";34.8333333333333;34.7;34.65;34.95
"Summer";2015;"SALI";"Donville";35.0666666666667;35.1;34.95;35.2
"Summer";2015;"SALI";"Géfosse";33.9128571428571;33.99;33.8;34.1
"Summer";2015;"SALI";"StCast_Hebihens";34.84;34.775;34.625;35.0675
"Summer";2015;"SIOH";"Antifer";3.78516666666667;3.965;1.825;5.1
"Summer";2015;"SIOH";"At so";1.3425;1.36;0.7825;1.92
"Summer";2015;"SIOH";"Cabourg";7.39233333333333;2.95;1.4;14.025
"Summer";2015;"SIOH";"Digue de Querqueville";3.16;3.59;2.89;3.645
"Summer";2015;"SIOH";"Donville";2.65;2.62;2.24;3.045
"Summer";2015;"SIOH";"Géfosse";2.52666666666667;1.86;1.375;1.955
"Summer";2015;"SIOH";"StCast_Hebihens";2;2.1;1.75;2.3
"Summer";2015;"TEMP";"Antifer";17.1516666666667;18.155;15.6775;18.3
"Summer";2015;"TEMP";"At so";17.2;17.4;15.925;18.675
"Summer";2015;"TEMP";"Cabourg";18.5545454545455;19.2;18.45;19.6
"Summer";2015;"TEMP";"Digue de Querqueville";16.2666666666667;17.2;15.65;17.35
"Summer";2015;"TEMP";"Donville";17.8666666666667;18.9;17.05;19.2
"Summer";2015;"TEMP";"Géfosse";17.1485714285714;18;16.55;18.22
"Summer";2015;"TEMP";"StCast_Hebihens";17.6583333333333;17.68;17.32;18.5275
"Summer";2015;"TURB";"Antifer";2.785;2.5;2.125;3.325
"Summer";2015;"TURB";"At so";3.7175;3.625;3.1775;4.165
"Summer";2015;"TURB";"Cabourg";2.27;1.95;1.5;2.55
"Summer";2015;"TURB";"Digue de Querqueville";1.73333333333333;1.9;1.55;2
"Summer";2015;"TURB";"Donville";1.55;1.4;1.175;1.85
"Summer";2015;"TURB";"Géfosse";2.04285714285714;2;1.55;2.45
"Summer";2015;"TURB";"StCast_Hebihens";1.03333333333333;0.75;0.7;1.175
"Summer";2016;"NH4";"Antifer";0.671833333333333;0.4775;0.2365;0.66
"Summer";2016;"NH4";"At so";0.74;0.74;0.625;0.855
"Summer";2016;"NH4";"Cabourg";0.948833333333333;0.2655;0.173;0.61975
"Summer";2016;"NH4";"Digue de Querqueville";0.476833333333333;0.407;0.25825;0.69525
"Summer";2016;"NH4";"Donville";0.1;0.1;0.1;0.1
"Summer";2016;"NH4";"Géfosse";0.412666666666667;0.227;0.2085;0.60925
"Summer";2016;"NH4";"StCast_Hebihens";0.0683333333333333;0.06;0.05;0.07
"Summer";2016;"NO3+NO2";"Antifer";22.215;19.4;13.875;24.7
"Summer";2016;"NO3+NO2";"At so";4.5175;3.92;2.1825;6.255
"Summer";2016;"NO3+NO2";"Cabourg";22.895;13.3;8.7225;27.2
"Summer";2016;"NO3+NO2";"Digue de Querqueville";1.636;1.34;1.1875;2.2125
"Summer";2016;"NO3+NO2";"Donville";0.106333333333333;0.1;0.086;0.1235
"Summer";2016;"NO3+NO2";"Géfosse";3.6515;3.355;2.415;4.265
